t_s,T_K,e_Pa,Sw,Si,Ncloud,Nice,r_cloud_m,r_ice_m,drcloud_dt,drice_dt,qcloud,qice,cond_rate_kgm3s,dep_rate_kgm3s,cond_sink_kgm3s,dep_sink_kgm3s,R_BF,latent_heating_Ks,dT_dt_Ks,ice_active
5.0,268.05121005594947,421.32159466918546,0.005983568620749953,0.05767893039731993,50003000.0,56824.576546843244,1.5281764651989944e-06,7.115922063695315e-06,1.8519366224393885e-07,3.5509862836452666e-07,7.474896636265181e-07,7.864800336610281e-08,2.7175594857454945e-07,1.177407419681975e-08,2.7175594857454945e-07,1.177407419681975e-08,0.043325911570947,0.0007092115400101103,-0.01929078845998989,1
5.5,268.04156466171946,421.2859780327768,0.0066403046889645535,0.05846985530019063,50003000.0,56883.727416142036,1.6246587270470694e-06,7.291317773017818e-06,1.9296452369614996e-07,3.507914186450067e-07,8.981959941070458e-07,8.469622822242106e-08,3.2004252826132386e-07,1.2224419910199844e-08,3.2004252826132386e-07,1.2224419910199844e-08,0.03819623590842982,0.0008305973399789214,-0.019169402660021078,1
6.0,268.03197996038944,421.24723495462354,0.0072859177227901995,0.05924859225919895,50003000.0,56942.486634701796,1.724182382171386e-06,7.464678325390854e-06,1.990473102486334e-07,3.4672110474607107e-07,1.0735796726695634e-06,9.0976173421424e-08,3.718164883114614e-07,1.2677047012308325e-08,3.718164883114614e-07,1.2677047012308325e-08,0.03409490275667678,0.0009606646487676969,-0.019039335351232305,1
6.5,268.02246029271384,421.205165319863,0.00791955225042904,0.0600141916170317,50003000.0,57000.82781546295,1.8260636516878436e-06,7.636106749203677e-06,2.0376253903291514e-07,3.428568476256461e-07,1.2753588669136732e-06,9.74888799673385e-08,4.269353272438314e-07,1.3131585700124875e-08,4.269353272438314e-07,1.3131585700124875e-08,0.030757786629882614,0.0010990579422723704,-0.01890094205772763,1
7.0,268.013009821685,421.15957903681164,0.008540384794133878,0.06076573879947238,50003000.0,57058.72569945829,1.9297478950583742e-06,7.805692795811713e-06,2.073684867410613e-07,3.3917209321607134e-07,1.505172926810061e-06,1.042351938113052e-07,4.852324486252774e-07,1.3587648065293938e-08,4.852324486252774e-07,1.3587648065293938e-08,0.028002348366827898,0.0012453617076420263,-0.018754638292357975,1
7.5,268.00363250253884,421.11029720362336,0.00914762980200167,0.06150236090194446,50003000.0,57116.15633762664,2.0347831861617877e-06,7.973514749347557e-06,2.1007058220682718e-07,3.356439070716866e-07,1.764570812905096e-06,1.1121575754879594e-07,5.465217432497613e-07,1.4044831883456329e-08,5.465217432497613e-07,1.4044831883456329e-08,0.025698578431558976,0.0013991118524200182,-0.018600888147579982,1
8.0,267.99433205846503,421.057153048488,0.009740544508208372,0.062223232093955805,50003000.0,57173.09723727437,2.1407988691731085e-06,8.139640965724744e-06,2.1203136602264157e-07,3.322524327543745e-07,2.0550021026257465e-06,1.1843100411274216e-07,6.106013637340505e-07,1.450272416032726e-08,6.106013637340505e-07,1.450272416032726e-08,0.023751542367409405,0.0015598051040850683,-0.018440194895914933,1
8.5,267.9851119610171,420.99999267788877,0.010318432907853893,0.06292757804636863,50003000.0,57229.52747941753,2.2474885817160173e-06,8.304131189346091e-06,2.1337942508581733e-07,3.289804472426964e-07,2.3778100182720145e-06,1.2588115233046758e-07,6.772569241817253e-07,1.4960904463877183e-08,6.772569241817253e-07,1.4960904463877183e-08,0.022090441499661644,0.0017269069788108868,-0.018273093021189114,1
9.0,267.9759754145065,420.93867565856044,0.010880648978281986,0.06361467952681961,50003000.0,57285.42781146193,2.3545969889057768e-06,8.467037685877157e-06,2.1421681437951852e-07,3.258129930621295e-07,2.7342260925253453e-06,1.3356620422617902e-07,7.462642729442181e-07,1.541894806142135e-08,7.462642729442181e-07,1.541894806142135e-08,0.02066151177328824,0.0018998586877279735,-0.018100141312272028,1
9.5,267.96692534385033,420.87307545279106,0.011426599244087711,0.06428387527002262,50003000.0,57340.78071853231,2.461909478063378e-06,8.628406221664655e-06,2.146249783152024e-07,3.2273707157499525e-07,3.1253662029843897e-06,1.414859439597178e-07,8.173919384764517e-07,1.5876428873248025e-08,8.173919384764517e-07,1.5876428873248025e-08,0.01942327557431056,0.0020780832294705616,-0.01792191677052944,1
10.0,267.95796438546506,420.8030797225349,0.011955744759896235,0.06493456420444177,50003000.0,57395.570476001056,2.5692441643272965e-06,8.788276914367372e-06,2.1466937252783753e-07,3.1974138540543367e-07,3.552227783995212e-06,1.4963993829793653e-07,8.904033178946955e-07,1.6332922249575038e-08,8.904033178946955e-07,1.6332922249575038e-08,0.018343285476735686,0.0022609908421811287,-0.017739009157818873,1
10.5,267.94909488088615,420.72859051487586,0.01246760256882999,0.06556620709894019,50003000.0,57449.783185226144,2.6764456793595694e-06,8.946684974682342e-06,2.1440303006454568e-07,3.1681612062993883e-07,4.015688074500043e-06,1.5802753851826667e-07,9.650586570165937e-07,1.6788007574112586e-08,9.650586570165937e-07,1.6788007574112586e-08,0.017395841643461807,0.002447983936324895,-0.017552016063675104,1
11.0,267.94031887285433,420.6495243393411,0.012961746683427176,0.06617832768067733,50003000.0,57503.40679413451,2.7833803287303865e-06,9.103661355371047e-06,2.138692987416341e-07,3.139527613774101e-07,4.516503293510731e-06,1.6664788364556777e-07,1.041116855835537e-06,1.724127069512294e-08,1.041116855835537e-06,1.724127069512294e-08,0.016560360730387125,0.002638461592774946,-0.017361538407225055,1
11.5,267.9316381036507,420.5658121461657,0.013437808628064143,0.06677051326708149,50003000.0,57556.431104024,2.889932298533728e-06,9.259233320882275e-06,2.1310393960668279e-07,3.1114393102245695e-07,5.055308656025402e-06,1.7549990492376516e-07,1.1183371227139545e-06,1.7692306183351877e-08,1.1183371227139545e-06,1.7692306183351877e-08,0.01582019037373686,0.0028318236840880655,-0.017168176315911936,1
12.0,267.92305401549277,420.47739921366554,0.013895477576701384,0.0673424149490124,50003000.0,57608.84776377295,2.996000667328989e-06,9.41342494855358e-06,2.1213673759052216e-07,3.083832553426092e-07,5.632619155715248e-06,1.845823314235335e-07,1.1964804929585532e-06,1.8140719415369863e-08,1.1964804929585532e-06,1.8140719415369863e-08,0.015161734371876859,0.003027474657929891,-0.01697252534207011,1
12.5,267.9145677528217,420.38424495225286,0.01433450011649557,0.06789374735860836,50003000.0,57660.650252532185,3.101497037948762e-06,9.566257570519856e-06,2.1099274123954637e-07,3.056652439325495e-07,6.248831049178295e-06,1.9389369668679865e-07,1.2753112221067039e-06,1.8586128480607083e-08,1.2753112221067039e-06,1.8586128480607083e-08,0.014573798268554719,0.0032248270083391046,-0.016775172991660897,1
13.0,267.9061801663259,420.2863226322244,0.014754679665501199,0.06842428805279664,50003000.0,57711.83385187778,3.206343648250407e-06,9.717750163964288e-06,2.096932206032905e-07,3.029851868888628e-07,6.90422398176011e-06,2.0343234630824112e-07,1.3545980605900587e-06,1.9028165910461504e-08,1.3545980605900587e-06,1.9028165910461504e-08,0.014047093720312057,0.003423304451408353,-0.016576695548591647,1
13.5,267.8978918185516,420.18361904219216,0.01515587557161394,0.06893387654231303,50003000.0,57762.395608365616,3.310471853570473e-06,9.867919696138122e-06,2.0825641064013166e-07,3.0033906434766806e-07,7.598963698093248e-06,2.1319644635373001e-07,1.434115414069512e-06,1.9466480228407058e-08,1.434115414069512e-06,1.9466480228407058e-08,0.01357385886618991,0.0036223448160607814,-0.01637765518393922,1
14.0,267.8897029909596,420.0761340848524,0.015538001919000984,0.06942241299514514,50003000.0,57812.33428737722,3.4138208990314613e-06,1.0016781429591277e-05,2.0669809092197667e-07,2.9772346690631056e-07,8.333105282401029e-06,2.231839925156016e-07,1.513644392252218e-06,1.9900737320704904e-08,1.513644392252218e-06,1.9900737320704904e-08,0.013147564528742266,0.003821402656912858,-0.01617859734308714,1
14.5,267.88161369228806,419.96388031666584,0.015901026067985248,0.06988985664290598,50003000.0,57861.65031913103,3.5163369189898325e-06,1.0164349192250364e-05,2.0503203991674256e-07,2.951355253181729e-07,9.106596874804589e-06,2.3339281990523264e-07,1.5929737482126782e-06,2.033062162821173e-08,1.5929737482126782e-06,2.033062162821173e-08,0.012762684665094295,0.004019951594254774,-0.015980048405745226,1
15.0,267.8736236680852,419.84688243791396,0.016244966954112906,0.07033622391868587,50003000.0,57910.34573771211,3.617972115366967e-06,1.0310635616318875e-05,2.0327039275426925e-07,2.9257284813702255e-07,9.91928381072713e-06,2.438206133844373e-07,1.6719007099172109e-06,2.0755837160852634e-08,1.6719007099172109e-06,2.0755837160852634e-08,0.012414515430094183,0.004217486385379984,-0.015782513614620016,1
15.5,267.8657324112779,419.72517673949363,0.016569893171952583,0.0707615863543995,50003000.0,57958.42411395532,3.7186840775524783e-06,1.045565234942678e-05,2.0142392437102257e-07,2.9003346621581117e-07,1.077091313125002e-05,2.544649183388291e-07,1.7502317056605156e-06,2.1176108337280395e-08,1.7502317056605156e-06,2.1176108337280395e-08,0.012099031384698174,0.004413524731521534,-0.015586475268478468,1
16.0,267.8579391736437,419.5988105126898,0.016875920869004687,0.07116606826584862,50003000.0,58005.89048300102,3.818435214894863e-06,1.0599410241002854e-05,1.9950227468476965e-07,2.875157831521467e-07,1.1661138413102959e-05,2.6532315179855407e-07,1.8277829853599144e-06,2.1591180653426497e-08,1.8277829853599144e-06,2.1591180653426497e-08,0.011812770348759381,0.0046076088252453695,-0.015392391174754631,1
16.5,267.8502429780563,419.4678414280262,0.017163211474849605,0.07154984425326133,50003000.0,58052.75126732541,3.917192279154492e-06,1.0741919506464008e-05,1.9751412851925766e-07,2.8501853092230756e-07,1.2589524867965126e-05,2.7639261381464215e-07,1.9043811400325575e-06,2.2000821184655547e-08,1.9043811400325575e-06,2.2000821184655547e-08,0.011552740531908134,0.004799306644098217,-0.015200693355901783,1
17.0,267.84264263137834,419.33233688912276,0.01743196929032627,0.0719131365446852,50003000.0,58099.014196028984,4.014925959176031e-06,1.0883189871498055e-05,1.9546736004307792e-07,2.825407300680932e-07,1.3555554661975314e-05,2.8767049900262484e-07,1.9798635222451783e-06,2.240481892724704e-08,1.9798635222451783e-06,2.240481892724704e-08,0.011316345129607634,0.004988212997465437,-0.015011787002534563,1
17.5,267.83513673787706,419.1923733672914,0.01768243896092567,0.07225621220924745,50003000.0,58144.68822113477,4.111610533803016e-06,1.1023230698448727e-05,1.933691492539685e-07,2.8008165390134493e-07,1.4558632407817783e-05,2.991539081689814e-07,2.054078570810365e-06,2.280298498591994e-08,2.054078570810365e-06,2.280298498591994e-08,0.011101320713804935,0.005173950334802,-0.014826049665198002,1
