t_s,T_K,e_Pa,Sw,Si,Ncloud,Nice,r_cloud_m,r_ice_m,drcloud_dt,drice_dt,qcloud,qice,cond_rate_kgm3s,dep_rate_kgm3s,cond_sink_kgm3s,dep_sink_kgm3s,R_BF,latent_heating_Ks,dT_dt_Ks,ice_active
23.0,253.09842463141786,124.96852315838198,-0.001662791214880189,0.21638361043360316,0.0,98224.01204026367,1e-06,1.3429838355216253e-05,0.0,2.398351001000148e-07,0.0,9.138774696057482e-07,0.0,4.896110182523047e-08,0.0,4.896110182523047e-08,48961.10182523047,0.00013806543539572453,-0.00022234508110821673,1
24.0,253.09820228633674,124.96259226089103,-0.0016902247065222053,0.21635284521248982,0.0,98224.10900494613,1e-06,1.366535242848595e-05,0.0,2.3551407326969558e-07,0.0,9.62805478401786e-07,0.0,4.978010801509326e-08,0.0,4.978010801509326e-08,49780.10801509326,0.00014037495135798436,-0.00023562474933492842,1
25.0,253.0979666615874,124.95656077174496,-0.001717333689789697,0.21632263410263824,0.0,98224.21175521817,1e-06,1.3896770583798562e-05,0.0,2.3141815531261153e-07,0.0,1.0125539244147198e-06,0.0,5.058513989195099e-08,0.0,5.058513989195099e-08,50585.139891950996,0.00014264506114804886,-0.0002489335155121059,1
26.0,253.0977177280719,124.95043023216576,-0.001744102862684704,0.21629299608717256,0.0,98224.32030278086,1e-06,1.412429899780622e-05,0.0,2.2752841400765897e-07,0.0,1.0631087311719731e-06,0.0,5.1376874043552234e-08,0.0,5.1376874043552234e-08,51376.874043552234,0.0001448776726760468,-0.0002622690446268663,1
27.0,253.09745545902726,124.94420211147889,-0.0017705177463731207,0.21626394911883626,0.0,98224.43465825848,1e-06,1.4348127079568237e-05,0.0,2.2382808176201655e-07,0.0,1.1144565123555322e-06,0.0,5.2155935471802146e-08,0.0,5.2155935471802146e-08,52155.93547180215,0.00014707454838516147,-0.0002756291474275866,1
28.0,253.09717982987982,124.937877812446,-0.001796564624986039,0.21623551019512086,0.0,98224.55483126205,1e-06,1.4568429326440987e-05,0.0,2.203022468727509e-07,0.0,1.1665845182580697e-06,0.0,5.292290296650729e-08,0.0,5.292290296650729e-08,52922.90296650729,0.00014923732040505636,-0.00028901176528217854,1
29.0,253.09689081811453,124.9314586760578,-0.0018222304916716253,0.21620769542555549,0.0,98224.68083044609,1e-06,1.4785366923469239e-05,0.0,2.169375970282516e-07,0.0,1.2194805879475098e-06,0.0,5.367831378306935e-08,0.0,5.367831378306935e-08,53678.31378306935,0.000151367503742506,-0.0003024149569991516,1
30.0,253.09658840315754,124.9249459858551,-0.001847503000105724,0.21618052009222966,0.0,98224.81266356,1e-06,1.499908912837289e-05,0.0,2.1372220490365094e-07,0.0,1.2731331063783651e-06,0.0,5.442266773046422e-08,0.0,5.442266773046422e-08,54422.66773046422,0.00015346650780909013,-0.00031583688731160245,1
31.0,253.09627256627022,124.91834097183607,-0.0018723704207646848,0.21615399870432053,0.0,98224.95033749417,1e-06,1.5209734476286893e-05,0.0,2.1064534791400303e-07,0.0,1.3275309658088826e-06,0.0,5.5156430757302425e-08,0.0,5.5156430757302425e-08,55156.43075730243,0.00015553564653352745,-0.00032927581677655597,1
32.0,253.09594329045345,124.91164481399912,-0.001896821601388219,0.21612814504745614,0.0,98225.09385832174,1e-06,1.5417431832155343e-05,0.0,2.0769735586844893e-07,0.0,1.3826635309818274e-06,0.0,5.5880038108884934e-08,0.0,5.5880038108884934e-08,55880.03810888494,0.00015757614726425863,-0.0003427300928840482,1
33.0,253.09560056036057,124.90485864556385,-0.0019208459311040932,0.2161029722284467,0.0,98225.24323133666,1e-06,1.562230131371108e-05,0.0,2.048694815557361e-07,0.0,1.4385206076079642e-06,0.0,5.6593897116021895e-08,0.0,5.6593897116021895e-08,56593.89711602189,0.00015958915863363785,-0.0003561981422045907,1
34.0,253.09524436221835,124.89798355590692,-0.001944433307822954,0.21607849271599328,0.0,98225.3984610882,1e-06,1.582445510399763e-05,0.0,2.0215379028654818e-07,0.0,1.4950924137585237e-06,0.0,5.7298389666560544e-08,0.0,5.7298389666560544e-08,57298.38966656054,0.0001615757575273956,-0.0003696784634313543,1
35.0,253.0948746837549,124.8910205932442,-0.0019675741085037625,0.21605471837777024,0.0,98225.55955141252,1e-06,1.6023998169190503e-05,0.0,1.99543065192875e-07,0.0,1.5523695538288943e-06,0.0,5.7993874402463545e-08,0.0,5.7993874402463545e-08,57993.874402463545,0.00016353695528018077,-0.0003831696211962616,1
