t_s,T_K,e_Pa,Sw,Si,Ncloud,Nice,r_cloud_m,r_ice_m,drcloud_dt,drice_dt,qcloud,qice,cond_rate_kgm3s,dep_rate_kgm3s,latent_heating_Ks,dT_dt_Ks,ice_active
112.0,272.1349660343347,572.9178285050174,0.009794048047155335,0.019956337435666938,50003000.0,0.0,5.90062619573751e-06,5e-06,9.261723117700615e-08,0.0,4.303075632552217e-05,0.0,2.0262541842768834e-06,0.0,0.005040433294221103,-0.0049595667057788975,0
113.0,272.1300064676289,572.6519407981119,0.009693701248547707,0.019904533637447916,50003000.0,0.0,5.99083376391535e-06,5e-06,9.020756817783956e-08,0.0,4.50346173372184e-05,0.0,2.034339529639191e-06,0.0,0.005060546093629828,-0.004939453906370172,0
114.0,272.1250670137225,572.3853383891521,0.009589978338321748,0.019849111330933665,50003000.0,0.0,6.078711087760425e-06,5e-06,8.78773238450753e-08,0.0,4.7045618013911484e-05,0.0,2.0403550769296645e-06,0.0,0.00507551014161608,-0.00492448985838392,0
115.0,272.1201425238641,572.1182466340508,0.009483697318190005,0.019790947842554182,50003000.0,0.0,6.164337543584408e-06,5e-06,8.562645582398298e-08,0.0,4.9061848293078444e-05,0.0,2.044498126103976e-06,0.0,0.0050858162340894925,-0.004914183765910508,0
116.0,272.1152283400982,571.850868084774,0.00937559859067299,0.019730837352223154,50003000.0,0.0,6.247792071529908e-06,5e-06,8.345452794550044e-08,0.0,5.108158606475845e-05,0.0,2.046958158787438e-06,0.0,0.005091935718376711,-0.004908064281623289,0
117.0,272.1103202758166,571.5833835648176,0.00926634798190612,0.01966949412192645,50003000.0,0.0,6.3291528301316904e-06,5e-06,8.136075860178175e-08,0.0,5.3103288796745e-05,0.0,2.0479157211295093e-06,0.0,0.0050943177142525106,-0.00490568228574749,0
118.0,272.10541459353084,571.3159533440326,0.009156540214904217,0.019607556208864632,50003000.0,0.0,6.408496896051431e-06,5e-06,7.934406591974098e-08,0.0,5.512558425627161e-05,0.0,2.047541597682042e-06,0.0,0.005093387058910552,-0.004906612941089448,0
119.0,272.1005079805897,571.0487183816767,0.009046702717222743,0.01954558953864645,50003000.0,0.0,6.485900005803748e-06,5e-06,7.740310975231635e-08,0.0,5.7147260593021066e-05,0.0,2.0459962440529543e-06,0.0,0.005089542895654116,-0.004910457104345884,0
120.0,272.09559752348537,570.7818016104179,0.008937299659759172,0.0194840922276028,50003000.0,0.0,6.561436336328662e-06,5e-06,7.553633052491462e-08,0.0,5.916725601653357e-05,0.0,2.0434294463723304e-06,0.0,0.0050831578267968415,-0.004916842173203159,0
121.0,272.09068068131216,570.5153092377296,0.008828736136169956,0.019423499057056464,50003000.0,0.0,6.6351783213226315e-06,5e-06,7.374198499396904e-08,0.0,6.118464827015845e-05,0.0,2.0399801766141163e-06,0.0,0.005074577553766458,-0.004925422446233542,0
122.0,272.08575525886596,570.2493320446613,0.008721362404720386,0.01936418601561094,50003000.0,0.0,6.707196500316433e-06,5e-06,7.201817899380144e-08,0.0,6.319864407416457e-05,0.0,2.035776614365184e-06,0.0,0.005064120931256677,-0.004935879068743323,0
