t_s,T_K,e_Pa,Sw,Si,Ncloud,Nice,r_cloud_m,r_ice_m,drcloud_dt,drice_dt,qcloud,qice,cond_rate_kgm3s,dep_rate_kgm3s,ice_active
1034.0,262.8100000000094,279.9907387286574,0.0008141895601954108,0.11201576617799502,500003000.0,2.7119897038659198,1.0304503460508746e-05,4.892784382591358e-05,2.5840301757276434e-09,7.05190268120754e-08,0.002291619070206076,1.2201527802869586e-09,1.7239878228134638e-06,5.2757681454775055e-12,1
1035.0,262.8000000000094,279.7711347738206,0.0008139491239864682,0.11201549902665153,500003000.0,2.718193436179556,1.0307084469102348e-05,4.8998218628878043e-05,2.5810085936012525e-09,7.037480296446822e-08,0.002293341473464398,1.2282285207050956e-09,1.7228346392670841e-06,5.292213220728303e-12,1
1036.0,262.7900000000094,279.5516864920508,0.0008137091225757231,0.1120152323584176,500003000.0,2.7243944618620586,1.0309662461340843e-05,4.906844984528945e-05,2.5779922384948433e-09,7.023121641140511e-08,0.0022950627251183643,1.2363315383379835e-09,1.7216821349099139e-06,5.308649535436417e-12,1
1037.0,262.7800000000094,279.3323937850689,0.0008134695549912863,0.11201496617221252,500003000.0,2.7305927052230534,1.0312237442437244e-05,4.913853810752622e-05,2.574981096400284e-09,7.008826223677126e-08,0.0022967828258445167,1.2444617893156118e-09,1.720530309382211e-06,5.325076869950775e-12,1
1038.0,262.7700000000094,279.1132565546513,0.0008132304202679297,0.11201470046696427,500003000.0,2.736788090709599,1.0314809417590617e-05,4.9208484043104325e-05,2.5719751533725735e-09,6.994593557810356e-08,0.0022985017763190512,1.2526192291027128e-09,1.7193791623314955e-06,5.341495004761673e-12,1
1039.0,262.7600000000094,278.8942747026283,0.0008129917174486412,0.11201443524160948,500003000.0,2.7429805429098213,1.0317378391986152e-05,4.927828827473016e-05,2.5689743955344905e-09,6.980423162583773e-08,0.002300219577217829,1.2608038125012422e-09,1.7182286934158533e-06,5.357903720513794e-12,1
1040.0,262.75000000000944,278.67544813088756,0.0008127534455670826,0.11201417049507456,500003000.0,2.7491699865565367,1.0319944370795172e-05,4.934795142035272e-05,2.5659788090209636e-09,6.966314562255706e-08,0.00230193622921635,1.2690154936529206e-09,1.717078902266889e-06,5.374302798018317e-12,1
1041.0,262.74000000000945,278.456776741369,0.0008125156036786763,0.11201390622630969,500003000.0,2.7553563465308537,1.032250735917525e-05,4.9417474093215e-05,2.5629883800770733e-09,6.952267286228529e-08,0.0023036517329897946,1.2772542260418086e-09,1.7159297885554603e-06,5.39069201826736e-12,1
1042.0,262.73000000000945,278.2382604360702,0.000812278190822191,0.11201364243424705,500003000.0,2.7615395478657683,1.0325067362270186e-05,4.9486856901904746e-05,2.5600030949365508e-09,6.938280868974664e-08,0.002305366089212976,1.285519962496942e-09,1.7147813519105315e-06,5.407071162444909e-12,1
1043.0,262.72000000000946,278.01989911704237,0.0008120412060546034,0.11201337911783837,500003000.0,2.767719515749731,1.0327624385210118e-05,4.9556100450404435e-05,2.5570229399316155e-09,6.924354849968556e-08,0.0023070792985603796,1.2938126551950037e-09,1.7136335919928626e-06,5.423440011941318e-12,1
1044.0,262.7100000000095,277.8016926863926,0.0008118046484273389,0.11201311627603028,500003000.0,2.7738961755302105,1.0330178433111535e-05,4.9625205338140595e-05,2.554047901417822e-09,6.910488773616084e-08,0.0023087913617061352,1.3021322556630487e-09,1.7124865084448489e-06,5.4397983483649064e-12,1
1045.0,262.7000000000095,277.5836410462806,0.000811568517007144,0.11201285390778559,500003000.0,2.7800694527172336,1.0332729511077376e-05,4.9694172160032475e-05,2.551077965839579e-09,6.896682189187908e-08,0.002310502279324054,1.3104787147812746e-09,1.7113401009346077e-06,5.456145953555595e-12,1
1046.0,262.6900000000095,277.36574409892444,0.0008113328108427798,0.11201259201204761,500003000.0,2.7862392729869097,1.0335277624197001e-05,4.976300150653998e-05,2.5481131196252103e-09,6.882934650750549e-08,0.0023122120520875735,1.3188519827858378e-09,1.7101943690857468e-06,5.472482609595834e-12,1
1047.0,262.6800000000095,277.1480017465948,0.0008110975290069877,0.11201233058778559,500003000.0,2.7924055621849364,1.033782277754632e-05,4.983169396371102e-05,2.5451533493187132e-09,6.869245717103445e-08,0.0023139206806698067,1.3272520092717128e-09,1.7090493125659144e-06,5.488808098825277e-12,1
1048.0,262.6700000000095,276.9304138916177,0.0008108626705658484,0.11201206963396215,500003000.0,2.7985682463300927,1.0340364976187803e-05,4.990025011322814e-05,2.542198641483212e-09,6.855614951712409e-08,0.002315628165743523,1.3356787431956004e-09,1.707904931022194e-06,5.5051222038517075e-12,1
1049.0,262.6600000000095,276.71298043637466,0.0008106282345876625,0.1120118091495419,500003000.0,2.804727251617707,1.034290422517053e-05,4.996867053245461e-05,2.5392489827287298e-09,6.842041922646667e-08,0.0023173345079811423,1.3441321328788761e-09,1.7067612240998816e-06,5.521424707563851e-12,1
1050.0,262.6500000000095,276.4957012833006,0.0008103942201518333,0.11201154913350209,500003000.0,2.810882504423114,1.034544052953027e-05,5.0036955794479776e-05,2.5363043597397917e-09,6.828526202517032e-08,0.002319039708054755,1.352612126010591e-09,1.7056181914612086e-06,5.5377153931442234e-12,1
1051.0,262.64000000000954,276.2785763348859,0.0008101606263328787,0.11201128958481421,500003000.0,2.8170339313050903,1.0347973894289496e-05,5.010510646816391e-05,2.533364759225143e-09,6.815067368413409e-08,0.0023207437666361037,1.3611186696505071e-09,1.7044758327517031e-06,5.553994044080531e-12,1
1052.0,262.63000000000955,276.0616054936766,0.0008099274522068711,0.11201103050245198,500003000.0,2.8231814590092656,1.0350504324457434e-05,5.017312311818236e-05,2.530430167937791e-09,6.801665001844898e-08,0.0023224466843965795,1.3696517102321804e-09,1.7033341476137958e-06,5.57026044417826e-12,1
1053.0,262.62000000000955,275.84478866227204,0.0008096946968638719,0.1120107718854042,500003000.0,2.8293250144715265,1.0353031825030147e-05,5.024100630506917e-05,2.5275005727136364e-09,6.788318688681119e-08,0.0023241484620072474,1.3782111935660915e-09,1.7021931357129959e-06,5.586514377573431e-12,1
1054.0,262.61000000000956,275.6281257433275,0.0008094623593843941,0.11201051373264925,500003000.0,2.835464524821388,1.0355556400990545e-05,5.030875658526009e-05,2.524575960397742e-09,6.77502801909229e-08,0.002325849100138817,1.3867970648428097e-09,1.7010527966884108e-06,5.602755628743438e-12,1
1055.0,262.6000000000096,275.4116166395515,0.0008092304388636062,0.11201025604318171,500003000.0,2.8415999173853557,1.0358078057308465e-05,5.037637451113503e-05,2.5216563179197254e-09,6.761792587493327e-08,0.0023275485994616713,1.3954092686362067e-09,1.6999131302036718e-06,5.61898398252034e-12,1
1056.0,262.5900000000096,275.1952612537078,0.0008089989343917914,0.11200999881599083,500003000.0,2.847731119690258,1.0360596798940698e-05,5.044386063105989e-05,2.5187416322325836e-09,6.748611992486042e-08,0.0023292469606458447,1.4040477489067096e-09,1.6987741359058785e-06,5.635199224101752e-12,1
1057.0,262.5800000000096,274.9790594886153,0.0008087678450630076,0.11200974205007008,500003000.0,2.853858059466571,1.0363112630831037e-05,5.0511215489427935e-05,2.5158318903395613e-09,6.735485836804099e-08,0.002330944184361026,1.4127124490045966e-09,1.6976358134438445e-06,5.651401139063181e-12,1
1058.0,262.5700000000096,274.7630112471469,0.0008085371699773081,0.11200948574441916,500003000.0,2.8599806646517036,1.0365625557910337e-05,5.057843962670052e-05,2.5129270793008485e-09,6.722413727258408e-08,0.002332640271276571,1.421403311673329e-09,1.6964981624727747e-06,5.6675895133699e-12,1
1059.0,262.5600000000096,274.5471164322296,0.0008083069082382988,0.11200922989804263,500003000.0,2.866098863393284,1.0368135585096564e-05,5.064553357944735e-05,2.510027186225769e-09,6.709395274683218e-08,0.002334335222061495,1.4301202790529322e-09,1.6953611826491607e-06,5.683764133388618e-12,1
1060.0,262.5500000000096,274.33137494684473,0.000808077058951362,0.11200897450994596,500003000.0,2.872212584052403,1.037064271729483e-05,5.071249788038618e-05,2.5071321982670852e-09,6.696430093882925e-08,0.0023360290373844743,1.438863292683408e-09,1.694224873627081e-06,5.699924785898917e-12,1
1061.0,262.5400000000096,274.11578669403,0.0008078476212169949,0.11200871957912995,500003000.0,2.878321755206854,1.0373146959397431e-05,5.077933305842198e-05,2.5042421026001966e-09,6.683517803579647e-08,0.0023377217179138318,1.4476322935081916e-09,1.6930892350442746e-06,5.716071258104568e-12,1
1062.0,262.53000000000964,273.9003515768755,0.0008076185941539027,0.11200846510461537,500003000.0,2.8844263056543373,1.0375648316283926e-05,5.084603963868561e-05,2.5013568864945642e-09,6.670658026363384e-08,0.002339413264317566,1.4564272218776464e-09,1.6919542665705775e-06,5.732203337646254e-12,1
1063.0,262.52000000000965,273.6850694985258,0.000807389976874795,0.11200821108541659,500003000.0,2.8905261644156504,1.0378146792821164e-05,5.091261814257201e-05,2.498476537238441e-09,6.657850388640001e-08,0.002341103677263331,1.4652480175525981e-09,1.6908199678572025e-06,5.7483208126116604e-12,1
1064.0,262.51000000000965,273.46994036218075,0.0008071617684939358,0.11200795752054882,500003000.0,2.8966212607378514,1.0380642393863326e-05,5.097906908777783e-05,2.4956010421621587e-09,6.645094520582027e-08,0.0023427929574184408,1.4740946197079063e-09,1.689686338552606e-06,5.764423471547217e-12,1
1065.0,262.50000000000966,273.2549640710941,0.0008069339681315846,0.11200770440903507,500003000.0,2.902711524097401,1.0383135124251978e-05,5.104539298833863e-05,2.49273038865169e-09,6.632390056080196e-08,0.002344481105449867,1.482966966936072e-09,1.6885533783118177e-06,5.780511103469712e-12,1
1066.0,262.4900000000097,273.0401405285744,0.0008067065749088886,0.11200745174989879,500003000.0,2.9087968842032836,1.038562498881611e-05,5.111159035466558e-05,2.4898645641326617e-09,6.619736632694922e-08,0.00234616812202424,1.4918649972508882e-09,1.6874210867857664e-06,5.7965834978771305e-12,1
1067.0,262.4800000000097,272.8254696379826,0.0008064795879585418,0.11200719954217608,500003000.0,2.9148772710000994,1.0388111992372213e-05,5.1177661693581676e-05,2.487003556103068e-09,6.607133891609649e-08,0.0023478540078078684,1.500788648091119e-09,1.686289463643604e-06,5.812640444760359e-12,1
1068.0,262.4700000000097,272.6109513027361,0.0008062530064005813,0.11200694778488973,500003000.0,2.9209526146711378,1.0390596139724272e-05,5.124360750835751e-05,2.484147352058428e-09,6.594581477582822e-08,0.0023495387634667,1.5097378563242232e-09,1.6851585085221063e-06,5.828681734612971e-12,1
1069.0,262.4600000000097,272.39658542630536,0.0008060268293701434,0.11200669647707784,500003000.0,2.9270228456414262,1.039307743566385e-05,5.1309428298746546e-05,2.481295939577253e-09,6.582079038903646e-08,0.0023512223896663548,1.5187125582501073e-09,1.6840282210837598e-06,5.844707158443607e-12,1
1070.0,262.4500000000097,272.18237191221505,0.0008058010560021422,0.11200644561778006,500003000.0,2.933087894580751,1.0395555884970124e-05,5.137512456102001e-05,2.4784493062735814e-09,6.56962622734616e-08,0.0023529048870721135,1.5277126896049177e-09,1.68289860098473e-06,5.860716507786164e-12,1
1071.0,262.4400000000097,271.9683106640444,0.0008055756854312701,0.11200619520603472,500003000.0,2.9391476924066575,1.0398031492409921e-05,5.1440696788001255e-05,2.4756074397968615e-09,6.557222698124657e-08,0.002354586256348914,1.5367381855648656e-09,1.681769647874908e-06,5.876709574710472e-12,1
1072.0,262.4300000000097,271.7544015854259,0.0008053507168011009,0.11200594524089014,500003000.0,2.9452021702874247,1.0400504262737781e-05,5.150614546909976e-05,2.472770327859762e-09,6.544868109850582e-08,0.0023562664981613642,1.5457889807500877e-09,1.680641361416944e-06,5.892686151833588e-12,1
1073.0,262.42000000000974,271.5406445800466,0.0008051261492529882,0.11200569572139218,500003000.0,2.9512512596450162,1.0402974200695986e-05,5.157147109034465e-05,2.4699379582038702e-09,6.532562124488756e-08,0.00235794561317373,1.55486500922854e-09,1.6795137412630871e-06,5.908646032329814e-12,1
1074.0,262.41000000000975,271.3270395516481,0.0008049019819298397,0.11200544664658874,500003000.0,2.957294892158,1.0405441311014597e-05,5.16366741344178e-05,2.467110318611165e-09,6.520304407315258e-08,0.002359623602049933,1.5639662045199253e-09,1.6783867870631062e-06,5.9245890099414865e-12,1
1075.0,262.40000000000975,271.1135864040247,0.0008046782139858877,0.11200519801553988,500003000.0,2.963332999764448,1.0407905598411531e-05,5.170175508068657e-05,2.464287396933774e-09,6.508094626876234e-08,0.002361300465453569,1.57309249959965e-09,1.6772604984846842e-06,5.940514878989966e-12,1
1076.0,262.39000000000976,270.9002850410266,0.000804454844564706,0.11200494982729414,500003000.0,2.969365514664813,1.0410367067592558e-05,5.1766714405236024e-05,2.4614691810264487e-09,6.495932454945491e-08,0.002362976204047881,1.5822438269028213e-09,1.676134875167603e-06,5.956423434384852e-12,1
1077.0,262.3800000000098,270.6871353665553,0.0008042318728307407,0.11200470208092295,500003000.0,2.9753923693247697,1.0412825723251401e-05,5.183155258090088e-05,2.458655658842947e-09,6.483817566485935e-08,0.002364650818495796,1.5914201183282682e-09,1.6750099167894991e-06,5.9723144716360356e-12,1
1078.0,262.3700000000098,270.47413728456866,0.0008040092979313407,0.11200445477547927,500003000.0,2.9814134964780385,1.0415281570069721e-05,5.189627007729696e-05,2.4558468183196726e-09,6.471749639607419e-08,0.0023663243094598813,1.6006213052425955e-09,1.6738856229867567e-06,5.9881877868618105e-12,1
1079.0,262.3600000000098,270.26129069907705,0.0008037871190313961,0.11200420791003496,500003000.0,2.98742882912918,1.0417734612717203e-05,5.1960867360852253e-05,2.4530426474814762e-09,6.45972835552961e-08,0.0023679966776023807,1.609847318484274e-09,1.6727619934267093e-06,6.00404317680097e-12,1
1080.0,262.3500000000098,270.04859551414495,0.0008035653352926886,0.11200396148365854,500003000.0,2.9934383005563596,1.0420184855851582e-05,5.2025344894837676e-05,2.450243134378332e-09,6.447753398542077e-08,0.0023696679235851986,1.619098088367753e-09,1.6716390277646412e-06,6.0198804388216826e-12,1
1081.0,262.3400000000098,269.8360516338902,0.0008033439458821068,0.11200371549542454,500003000.0,2.999441844314092,1.0422632304118692e-05,5.208970313939734e-05,2.4474482671102787e-09,6.435824455966773e-08,0.002371338048069905,1.6283735446876076e-09,1.6705167256609196e-06,6.035699370931982e-12,1
1082.0,262.3300000000098,269.623658962486,0.0008031229499614323,0.11200346994440147,500003000.0,3.0054393942359496,1.042507696215249e-05,5.215394255157854e-05,2.444658033796151e-09,6.423941218119886e-08,0.0023730070517177224,1.637673616722713e-09,1.6693950867597807e-06,6.0514997717890215e-12,1
1083.0,262.3200000000098,269.4114174041571,0.0008029023467099883,0.11200322482967784,500003000.0,3.0114308844372544,1.0427518834575131e-05,5.221806358536131e-05,2.44187242264238e-09,6.412103378276374e-08,0.002374674935189552,1.64699823324045e-09,1.668274110736444e-06,6.06728144071023e-12,1
1084.0,262.31000000000984,269.19932686318384,0.0008026821352937752,0.11200298015032639,500003000.0,3.0174162493177334,1.042995792599698e-05,5.2282066691687626e-05,2.439091421848876e-09,6.400310632631604e-08,0.0023763416991459457,1.656347322500935e-09,1.66715379723297e-06,6.083044177681164e-12,1
1085.0,262.30000000000985,268.9873872438991,0.0008024623148938925,0.11200273590543741,500003000.0,3.02339542356415,1.0432394241016675e-05,5.23459523184903e-05,2.4363150196953517e-09,6.388562680267418e-08,0.0023780073442471288,1.6657208122612796e-09,1.6660341459173603e-06,6.098787783366886e-12,1
1086.0,262.29000000000985,268.7755984506899,0.0008022428846867768,0.1120024920940963,500003000.0,3.0293683421529067,1.0434827784221156e-05,5.240972091072146e-05,2.4335432044810657e-09,6.376859223115576e-08,0.002379671871152985,1.6751186297798773e-09,1.6649151564425155e-06,6.114512059120308e-12,1
1087.0,262.28000000000986,268.5639603879969,0.0008020238438544158,0.11200224871539377,500003000.0,3.0353349403526226,1.0437258560185712e-05,5.247337291038069e-05,2.430775964555717e-09,6.365199965923608e-08,0.0023813352805230653,1.6845407018207179e-09,1.6637968284674796e-06,6.1302168069922e-12,1
1088.0,262.2700000000099,268.35247296031355,0.0008018051915834601,0.1120020057684259,500003000.0,3.0412951537266775,1.0439686573474029e-05,5.2536908756542897e-05,2.428013288316553e-09,6.353584616220548e-08,0.0023829975730165873,1.6939869546577237e-09,1.6626791616556087e-06,6.145901829740529e-12,1
1089.0,262.2600000000099,268.1411360721875,0.0008015869270587839,0.11200176325228761,500003000.0,3.047248918135732,1.0442111828638217e-05,5.260032888538573e-05,2.4252551641887184e-09,6.342012884282879e-08,0.002384658749292429,1.703457314079117e-09,1.6615621556612377e-06,6.161566930839416e-12,1
1090.0,262.2500000000099,267.92994962822064,0.0008013690494672598,0.11200152116607454,500003000.0,3.0531961697402177,1.0444534330218853e-05,5.266363373021674e-05,2.4225015806365675e-09,6.330484483101405e-08,0.00238631881000913,1.7129517053918067e-09,1.660445810137548e-06,6.177211914488393e-12,1
1091.0,262.2400000000099,267.7189135330676,0.0008011515580035322,0.11200127950889271,500003000.0,3.0591368450027945,1.0446954082745035e-05,5.272682372150023e-05,2.419752526180948e-09,6.318999128349047e-08,0.0023879777558249004,1.7224700534258026e-09,1.659330124748545e-06,6.192836585622017e-12,1
1092.0,262.2300000000099,267.50802769143587,0.0008009344518653538,0.11200103827985042,500003000.0,3.0650708806907874,1.044937109073442e-05,5.2789899286883715e-05,2.417007989384911e-09,6.307556538348133e-08,0.0023896355873976164,1.7320122825386526e-09,1.6582150991594085e-06,6.208440749918428e-12,1
1093.0,262.2200000000099,267.29729200808674,0.0008007177302482571,0.11200079747805347,500003000.0,3.0709982138785867,1.0451785358693257e-05,5.28528608512241e-05,2.414267958837488e-09,6.296156434038364e-08,0.0023912923053848213,1.7415783166199064e-09,1.6571007330254836e-06,6.224024213808003e-12,1
1094.0,262.2100000000099,267.0867063878365,0.0008005013923464421,0.11200055710260703,500003000.0,3.076918781950023,1.0454196891116412e-05,5.2915708836613555e-05,2.411532423156288e-09,6.284798538945635e-08,0.0023929479104437086,1.7511680790955928e-09,1.6559870259941617e-06,6.239586784482286e-12,1
1095.0,262.20000000000994,266.8762707355519,0.000800285437373649,0.11200031715263736,500003000.0,3.082832522600711,1.0456605692487462e-05,5.297844366240508e-05,2.4088013710501963e-09,6.273482579152308e-08,0.0023946024032311607,1.7607814929327335e-09,1.6548739777480802e-06,6.2551282699038574e-12,1
1096.0,262.19000000000995,266.6659849561557,0.0008000698645245219,0.1120000776272494,500003000.0,3.08873937384036,1.0459011767278666e-05,5.304106574523773e-05,2.406074791202845e-09,6.26220828326454e-08,0.002396255784403706,1.7704184806438603e-09,1.6537615879252146e-06,6.270648478812676e-12,1
1097.0,262.18000000000995,266.455848954622,0.0007998546730150213,0.11199983852557205,500003000.0,3.0946392739950683,1.046141511995106e-05,5.3103575499061576e-05,2.403352672394147e-09,6.250975382384774e-08,0.002397908054617552,1.7800789642915731e-09,1.6526498562024865e-06,6.286147220737092e-12,1
1098.0,262.17000000000996,266.2458626359796,0.0007996398620497835,0.11199959984672203,500003000.0,3.1005321617095696,1.0463815754954463e-05,5.316597333516238e-05,2.4006350034019297e-09,6.23978361008022e-08,0.002399559214528564,1.7897628654931025e-09,1.6515387822282945e-06,6.301624306000282e-12,1
1099.0,262.16000000001,266.03602590530994,0.0007994254308438808,0.11199936158982648,500003000.0,3.1064179759494595,1.0466213676727531e-05,5.3228259662185924e-05,2.3979217730672367e-09,6.228632702355022e-08,0.0024012092647922754,1.7994701054248993e-09,1.6504283656675246e-06,6.317079545729871e-12,1
1100.0,262.15000000001,265.82633866774785,0.0007992113786121635,0.11199912375401366,500003000.0,3.112296656003395,1.0468608889697794e-05,5.3290434886162136e-05,2.395212970262133e-09,6.217522397621033e-08,0.0024028582060638863,1.8092006048272475e-09,1.6493186061795358e-06,6.332512751865653e-12,1
1101.0,262.14000000001,265.6168008284812,0.0007989977045734786,0.11199888633841493,500003000.0,3.1181681414852545,1.0471001398281696e-05,5.3352499410528835e-05,2.3925085839022265e-09,6.206452436669663e-08,0.0024045060389982637,1.8189542840088844e-09,1.6482095034269012e-06,6.347923737167854e-12,1
1102.0,262.13000000001,265.40741229275085,0.0007987844079486717,0.11199864934216519,500003000.0,3.124032372336272,1.0473391206884637e-05,5.341445363615527e-05,2.389808602940529e-09,6.195422562644046e-08,0.0024061527642499432,1.8287310628516497e-09,1.6471010570713005e-06,6.363312315225234e-12,1
1103.0,262.12000000001,265.19817296585046,0.0007985714879623629,0.11199841276440248,500003000.0,3.1298892888271466,1.0475778319901009e-05,5.347629796136539e-05,2.387113016372627e-09,6.184432521011527e-08,0.00240779838247313,1.8385308608151505e-09,1.6459932667772066e-06,6.378678300463015e-12,1
1104.0,262.11000000001,264.9890827531282,0.0007983589438342875,0.11199817660426037,500003000.0,3.1357388315601082,1.047816274171422e-05,5.353803278196075e-05,2.3844218132106655e-09,6.17348205953622e-08,0.002409442894321686,1.8483535969414379e-09,1.6448861321940597e-06,6.394021508150363e-12,1
1105.0,262.10000000001,264.7801415599844,0.0007981467747959492,0.11199794086088444,500003000.0,3.1415809414709632,1.0480544476696752e-05,5.359965849124328e-05,2.3817349825329876e-09,6.162570928253163e-08,0.0024110863004491462,1.858199189859706e-09,1.6437796529906174e-06,6.40934175440903e-12,1
1106.0,262.09000000001004,264.5713492918715,0.0007979349800815161,0.11199770553342381,500003000.0,3.147415559831109,1.048292352921021e-05,5.36611754800377e-05,2.379052513456725e-09,6.151698879441562e-08,0.0024127286015087207,1.868067557791005e-09,1.6426738288361934e-06,6.424638856220594e-12,1
1107.0,262.08000000001005,264.36270585429696,0.0007977235589162746,0.11199747062101806,500003000.0,3.15324262824951,1.0485299903605312e-05,5.372258413671368e-05,2.3763743951032776e-09,6.140865667598176e-08,0.002414369798153271,1.877958618552971e-09,1.6415686593769184e-06,6.439912631433309e-12,1
1108.0,262.07000000001005,264.1542111528193,0.0007975125105428305,0.1119972361228252,500003000.0,3.1590620886746477,1.0487673604221989e-05,5.378388484720782e-05,2.3737006166762837e-09,6.130071049413203e-08,0.0024160098910353416,1.8878722895645664e-09,1.6404641442897075e-06,6.455162898771137e-12,1
1109.0,262.06000000001006,263.9458650930518,0.0007973018341920213,0.11199700203799123,500003000.0,3.164873883396445,1.0490044635389363e-05,5.3845077995045254e-05,2.3710311673748016e-09,6.119314783743468e-08,0.002417648880807131,1.8978084878508423e-09,1.6393602832224018e-06,6.470389477839441e-12,1
1110.0,262.0500000000101,263.7376675806586,0.0007970915291124481,0.11199676836568062,500003000.0,3.1706779550481476,1.0492413001425845e-05,5.3906163961361146e-05,2.368366036481089e-09,6.108596631589177e-08,0.0024192867681205217,1.9077671300477086e-09,1.6382570758545564e-06,6.485592189133982e-12,1
1111.0,262.0400000000101,263.5296185213588,0.000796881594538057,0.11199653510504226,500003000.0,3.1764742466081817,1.049477870663911e-05,5.396714312492182e-05,2.3657052132640423e-09,6.097916356067608e-08,0.0024209235536270476,1.91774813240672e-09,1.6371545218307848e-06,6.500770854046198e-12,1
1112.0,262.0300000000101,263.3217178209224,0.000796672029722556,0.11199630225524726,500003000.0,3.1822627014019815,1.0497141755326191e-05,5.402801586214573e-05,2.363048687081343e-09,6.087273722390933e-08,0.0024225592379779268,1.927751410799875e-09,1.636052620831535e-06,6.515925294872422e-12,1
1113.0,262.0200000000101,263.113965385174,0.0007964628339054425,0.11199606981545052,500003000.0,3.1880432631037774,1.049950215177347e-05,5.4088782547124134e-05,2.360396447278442e-09,6.076668497840361e-08,0.0024241938218240305,1.937776880724424e-09,1.6349513725032987e-06,6.531055334818707e-12,1
1114.0,262.0100000000101,262.9063611199897,0.0007962540063428669,0.11199583778482558,500003000.0,3.1938158757383652,1.050185990025675e-05,5.414944355164158e-05,2.3577484832800055e-09,6.06610045174449e-08,0.0024258273058159127,1.947824457307696e-09,1.6338507765220312e-06,6.546160798009705e-12,1
1115.0,262.0000000000101,262.69890493129964,0.0007960455462812099,0.1119956061625349,500003000.0,3.199580483682829,1.0504215005041262e-05,5.4209999245196124e-05,2.355104784511441e-09,6.055569355454546e-08,0.002427459690603781,1.9578940553119266e-09,1.6327508325389154e-06,6.561241509493755e-12,1
1116.0,261.9900000000101,262.4915967250847,0.0007958374529835055,0.11199537494775935,500003000.0,3.205337031668247,1.050656747038174e-05,5.4270449995019356e-05,2.352465340477005e-09,6.045074982323092e-08,0.002429090976837533,1.96798558913911e-09,1.631651540234607e-06,6.57629729525129e-12,1
1117.0,261.98000000001014,262.2844364073806,0.0007956297256983547,0.11199514413966472,500003000.0,3.2110854647813527,1.0508917300522408e-05,5.4330796166096155e-05,2.3498301406676958e-09,6.034617107679729e-08,0.002430721165166714,1.978098972835845e-09,1.6305528992554847e-06,6.5913279821994965e-12,1
1118.0,261.97000000001015,262.0774238842747,0.0007954223636892355,0.11199491373743253,500003000.0,3.2168257284661763,1.0511264499697055e-05,5.439103812118426e-05,2.347199174647817e-09,6.024195508810495e-08,0.0024323502562405485,1.988234120098204e-09,1.6294549092737893e-06,6.606333398200601e-12,1
1119.0,261.96000000001015,261.8705590619073,0.0007952153662169614,0.11199468374024102,500003000.0,3.2225577685256432,1.0513609072129058e-05,5.4451176220833604e-05,2.3445724320029643e-09,6.013809964934935e-08,0.0024339782507079304,1.9983909442766046e-09,1.6283575699516638e-06,6.621313372067169e-12,1
1120.0,261.95000000001016,261.6638418464703,0.0007950087325487853,0.11199445414727638,500003000.0,3.228281531123151,1.0515951022031425e-05,5.451121082340545e-05,2.3419499023667744e-09,6.003460257185056e-08,0.002435605149217427,2.008569358380692e-09,1.6272608809598317e-06,6.636267733569044e-12,1
1121.0,261.9400000000102,261.4572721442105,0.0007948024619430782,0.1119942249577146,500003000.0,3.233996962784105,1.05182903536068e-05,5.4571142285091285e-05,2.339331575375664e-09,5.993146168583081e-08,0.002437230952417261,2.018769275084226e-09,1.6261648419462536e-06,6.651196313438523e-12,1
1122.0,261.9300000000102,261.2508498614243,0.0007945965536799715,0.11199399617075545,500003000.0,3.239704010397432,1.052062707104756e-05,5.4630970959931506e-05,2.336717440758925e-09,5.982867484022154e-08,0.002438855660955347,2.0289906067299797e-09,1.625069452598858e-06,6.6660989433783964e-12,1
1123.0,261.9200000000102,261.0445749044634,0.0007943910070191684,0.1119937677855769,500003000.0,3.2454026212170506,1.0522961178535774e-05,5.469069719983394e-05,2.3341074882144174e-09,5.972623990243242e-08,0.0024404792754792472,2.03923326533464e-09,1.6239747125592353e-06,6.6809754560653405e-12,1
1124.0,261.9100000000102,260.8384471797298,0.0007941858212427988,0.11199353980138094,500003000.0,3.2510927428633227,1.0525292680243309e-05,5.475032135459211e-05,2.3315017075345183e-09,5.962415475817029e-08,0.002442101796636212,2.049497162593723e-09,1.622880621510325e-06,6.695825685158452e-12,1
1125.0,261.9000000000102,260.63246659368025,0.0007939809956181154,0.11199331221735354,500003000.0,3.2567743233244624,1.0527621580331805e-05,5.480984377190332e-05,2.3289000884963336e-09,5.952241731121661e-08,0.0024437232250731434,2.059782209886484e-09,1.6217871791001488e-06,6.710649465302741e-12,1
1126.0,261.8900000000102,260.426633052821,0.0007937765294341315,0.11199308503270466,500003000.0,3.2624473109579166,1.0529947882952774e-05,5.486926479738657e-05,2.3263026209691407e-09,5.942102548324878e-08,0.00244534356143664,2.070088318280842e-09,1.620694385016715e-06,6.7254466321371436e-12,1
1127.0,261.8800000000102,260.2209464637134,0.0007935724219603202,0.11199285824662253,500003000.0,3.268111654491719,1.0532271592247568e-05,5.492858477460019e-05,2.323709294793104e-09,5.931997721362011e-08,0.002446962806372946,2.080415398538305e-09,1.6196022389036524e-06,6.7402170222974725e-12,1
1128.0,261.87000000001024,260.0154067329698,0.0007933686724850286,0.11199263185831665,500003000.0,3.2737673030257985,1.053459271234746e-05,5.4987804045059374e-05,2.321120099891799e-09,5.921927045918827e-08,0.0024485809605279906,2.090763361118896e-09,1.618510740438704e-06,6.7549604734244326e-12,1
