t_s,T_K,e_Pa,Sw,Si,Ncloud,Nice,r_cloud_m,r_ice_m,drcloud_dt,drice_dt,qcloud,qice,cond_rate_kgm3s,dep_rate_kgm3s,cond_sink_kgm3s,dep_sink_kgm3s,R_BF,latent_heating_Ks,dT_dt_Ks,ice_active
5.0,270.20705953793055,494.5701137860073,0.004995735001243675,0.03448638247092516,500003000.0,248.21691967569546,2.731139866174218e-06,6.850674766775361e-06,9.275039596114745e-08,2.468541536577322e-07,4.266709200533468e-05,3.0654156965955833e-10,4.3469648629336e-06,3.3137345874109425e-11,4.3469648629336e-06,3.3137345874109425e-11,7.623099546230567e-06,0.010813438874201203,0.0008134388742012024,1
5.5,270.2074662573676,494.3272719570485,0.0044164114590889755,0.03388593062191229,500003000.0,248.20421034446304,2.771441934133056e-06,6.969770376997933e-06,8.060413591767507e-08,2.3819122044514588e-07,4.4583952885715316e-05,3.227918047281095e-10,3.8900158295449486e-06,3.3094134996882015e-11,3.8900158295449486e-06,3.3094134996882015e-11,8.50745509710516e-06,0.009676749614568114,-0.0003232503854318867,1
6.0,270.2073046321749,494.1076444511237,0.003935291477583569,0.03339233447637035,500003000.0,248.2092608718588,2.8068310110492604e-06,7.085124796208415e-06,7.077815383240935e-08,2.3070883842096299e-07,4.631375755425634e-05,3.390926989384692e-10,3.503597734058101e-06,3.312504081691927e-11,3.503597734058101e-06,3.312504081691927e-11,9.454578787659945e-06,0.008715510658219829,-0.0012844893417801716,1
6.5,270.206662387504,493.9074997047016,0.0035371679973220786,0.032989043160555086,500003000.0,248.22932999956313,2.8382377688837395e-06,7.197226752989307e-06,6.281351566895816e-08,2.242039135617848e-07,4.788588787991992e-05,3.554729815516833e-10,3.1793118268420872e-06,3.3220476315934384e-11,3.1793118268420872e-06,3.3220476315934384e-11,1.044895188809811e-05,0.007908829566104576,-0.0020911704338954246,1
7.0,270.20561680228707,493.7236035021808,0.0032086617338181254,0.03266149696976367,500003000.0,248.26200292855498,2.8664109154297965e-06,7.306480802846355e-06,5.634629309211426e-08,2.1850809971409536e-07,4.9326075839581104e-05,3.719571766370843e-10,2.9088727419154617e-06,3.3371328017584284e-11,2.9088727419154617e-06,3.3371328017584284e-11,1.1472254367377208e-05,0.007236095949385329,-0.0027639040506146715,1
7.5,270.20423485026174,493.55318797498745,0.0029381887276196347,0.032397091142718326,500003000.0,248.30518689359158,2.891953826121906e-06,7.4132220445124324e-06,5.108582138421896e-08,2.134824833321537e-07,5.0656512049545645e-05,3.885659692353947e-10,2.6845133243163396e-06,3.356922032794435e-11,2.6845133243163396e-06,3.356922032794435e-11,1.2504769495414308e-05,0.0066779885034440375,-0.0033220114965559627,1
8.0,270.20257384451344,493.39390796971713,0.0027158432619353487,0.0321850478311521,500003000.0,248.35709101000836,2.915353250466059e-06,7.5177284643118055e-06,4.679884868830608e-08,2.090128395987455e-07,5.1896106401096856e-05,4.053166224377027e-10,2.4991942543383798e-06,3.380663930379083e-11,2.4991942543383798e-06,3.380663930379083e-11,1.3527015455123332e-05,0.006216996461553966,-0.0037830035384460343,1
8.5,270.2006823427442,493.24379244826764,0.002533237563915601,0.032016241261752336,500003000.0,248.41619797831194,2.9370020619658168e-06,7.620231210257709e-06,4.3297622999515686e-08,2.0500549189180736e-07,5.306082200436768e-05,4.222234030848819e-10,2.3466862658432725e-06,3.40769646153775e-11,2.3466862658432725e-06,3.40769646153775e-11,1.4521312504094759e-05,0.005837624118135224,-0.004162375881864776,1
9.0,270.19860115480327,493.1011956939061,0.0023833251839692816,0.031883005294102124,500003000.0,248.48123259692576,2.957217428030097e-06,7.720923089578136e-06,4.0430732128560636e-08,2.0138375864085533e-07,5.4164032548326195e-05,4.392979905497666e-10,2.221573026934422e-06,3.4374444405372545e-11,2.221573026934422e-06,3.4374444405372545e-11,1.5473020237739445e-05,0.005526397994538806,-0.004473602005461194,1
9.5,270.19636435380056,492.96475111394426,0.0022602247064180177,0.03177894144693907,500003000.0,248.55113016540287,2.9762553987625537e-06,7.819965561559314e-06,3.807594146491317e-08,1.9808494396235576e-07,5.521687295326799e-05,4.5654985438811813e-10,2.1192076694610766e-06,3.46941370561966e-11,2.1192076694610766e-06,3.46941370561966e-11,1.637127760349192e-05,0.0052717587033205065,-0.004728241296679494,1
10.0,270.1940002331522,492.83332910941556,0.002159053449296586,0.0316987378650715,500003000.0,248.62500657862824,2.9943226615570476e-06,7.917494469006836e-06,3.6134525588988175e-08,1.950578148950429e-07,5.6228566387457786e-05,4.739865940897732e-10,2.0356449193453138e-06,3.503183602891444e-11,2.0356449193453138e-06,3.503183602891444e-11,1.7209207605902556e-05,0.005063892117996607,-0.004936107882003393,1
10.5,270.1915321792112,492.7059996317254,0.0020757761755959736,0.0316380046657361,500003000.0,248.70213105964146,3.011586033211381e-06,8.013624720844906e-06,3.452674330866717e-08,1.9226050367613937e-07,5.7206719295101225e-05,4.916142389019554e-10,1.967562962689204e-06,3.538398832420736e-11,1.967562962689204e-06,3.538398832420736e-11,1.7983662528311388e-05,0.00489453500989644,-0.00510546499010356,1
11.0,270.18897944671613,492.58199952007914,0.002007070866178428,0.03159312787723624,500003000.0,248.78190192955742,3.02818013501599e-06,8.108454108207833e-06,3.318820360921786e-08,1.8965877472585593e-07,5.815758147935097e-05,5.094375085884192e-10,1.9121837897660465e-06,3.5747613190707516e-11,1.9121837897660465e-06,3.5747613190707516e-11,1.8694653402056613e-05,0.004756776898657611,-0.005243223101342389,1
11.5,270.18635783516544,492.46070440571685,0.0019502117753905826,0.031561142198405695,500003000.0,248.86382547346557,3.0442136025412947e-06,8.202066408394555e-06,3.206693505060934e-08,1.8722460037344305e-07,5.908627153664642e-05,5.274600376409875e-10,1.8671971278558865e-06,3.612022501764582e-11,1.8671971278558865e-06,3.612022501764582e-11,1.9344623274524148e-05,0.004644870830206383,-0.005355129169793617,1
12.0,270.18368027058057,492.3416048047018,0.001902968927901738,0.03153962165552028,500003000.0,248.94749776266747,3.0597741105546425e-06,8.294533906011118e-06,3.1121016026695484e-08,1.8493499523312794e-07,5.999696977525831e-05,5.456845663004011e-10,1.8306906887226252e-06,3.649976254642399e-11,1.8306906887226252e-06,3.649976254642399e-11,1.993770043801977e-05,0.004554059862819522,-0.005445940137180479,1
12.5,270.180957300512,492.2242859483979,0.0018635226546634273,0.03152658662629839,500003000.0,249.03258918775796,3.07493243822704e-06,8.385919438761028e-06,3.031665534479535e-08,1.827710654998187e-07,6.0893081673948306e-05,5.641131020646844e-10,1.8010879332255998e-06,3.6884525356948805e-11,1.8010879332255998e-06,3.6884525356948805e-11,2.0479025302718818e-05,0.00448042225254613,-0.00551957774745387,1
13.0,270.17819751163825,492.1084108846812,0.0018303915245617192,0.03152042544002265,500003000.0,249.1188314103472,3.089745756304132e-06,8.476278056596546e-06,2.9626636154183555e-08,1.807172356710386e-07,6.177737528715048e-05,5.82747055364122e-10,1.7770936166432271e-06,3.727311783697936e-11,1.7770936166432271e-06,3.727311783697936e-11,2.097420050800969e-05,0.00442073599365574,-0.005579264006344261,1
13.5,270.1754078796351,491.9937063999656,0.0018023719831731563,0.031519828714799886,500003000.0,249.20600643104035,3.1042602833208045e-06,8.565658367086863e-06,2.9029054033344913e-08,1.787606209806331e-07,6.265209600868357e-05,6.015873528953914e-10,1.7576468282415943e-06,3.7664400388962505e-11,1.7576468282415943e-06,3.7664400388962505e-11,2.1428878534513647e-05,0.0043723620015071515,-0.005627637998492849,1
14.0,270.17259406063584,491.87995134706114,0.0017784880789153822,0.0315237346689833,500003000.0,249.2939374824144,3.1185134301884315e-06,8.654103626584753e-06,2.850629373525409e-08,1.7689051899578172e-07,6.351906191579905e-05,6.206345318203937e-10,1.7418809416352114e-06,3.805744737207589e-11,1.7418809416352114e-06,3.805744737207589e-11,2.1848477965634548e-05,0.004333144486461574,-0.005666855513538426,1
14.5,270.1697606328791,491.76696700702416,0.0017579497869202423,0.031531283785554094,500003000.0,249.38248147841347,3.13253553009179e-06,8.741652625749923e-06,2.8044199806717336e-08,1.7509799833033985e-07,6.43797426251533e-05,6.398888177038763e-10,1.7290897565320815e-06,3.8451511149233496e-11,1.7290897565320815e-06,3.8451511149233496e-11,2.2238007601382634e-05,0.004301326729266468,-0.005698673270733532,1
